customer_id,signup_date,archetype,region,age
C02259,2024-07-21 03:30:12,regular,South,33
C02260,2025-12-29 01:44:35,occasional,West,68
C02261,2025-01-08 09:53:37,regular,North,63
C02262,2026-05-26 23:24:34,regular,North,20
C02263,2024-08-08 15:37:04,occasional,East,53
C02264,2024-03-13 15:52:55,regular,North,49
C02265,2025-06-08 06:26:09,regular,Central,26
C02266,2025-08-09 12:03:37,dormant,North,35
C02267,2026-06-10 16:00:43,loyal,West,43
C02268,2026-02-23 06:26:09,occasional,South,25
C02269,2026-03-06 18:04:13,occasional,Central,55
C02270,2025-07-24 19:27:48,regular,South,32
C02271,2024-11-19 20:00:03,occasional,North,66
C02272,2025-01-21 02:57:50,loyal,North,59
C02273,2024-04-30 08:53:19,at_risk,East,50
C02274,2025-01-22 23:14:57,regular,Central,24
C02275,2024-11-23 23:52:22,regular,Central,19
C02276,2024-02-02 07:24:57,regular,South,25
C02277,2024-07-03 00:30:12,dormant,East,43
C02278,2025-04-26 03:22:33,new,North,58
C02279,2024-11-28 09:48:31,dormant,East,25
C02280,2026-06-13 04:31:42,at_risk,East,54
C02281,2025-03-06 16:11:55,at_risk,South,20
C02282,2026-05-12 20:04:56,occasional,East,31
C02283,2025-08-17 15:21:40,dormant,Central,49
C02284,2024-02-06 08:37:23,occasional,North,61
C02285,2024-07-02 02:24:54,regular,South,58
C02286,2025-09-27 05:12:54,occasional,North,45
C02287,2025-05-05 14:32:19,occasional,North,19
C02288,2024-09-28 14:07:15,regular,North,33
C02289,2025-04-14 21:01:42,regular,East,58
C02290,2026-03-23 16:33:55,regular,North,22
C02291,2024-12-15 20:05:38,new,West,54
C02292,2024-02-10 14:28:42,regular,Central,54
C02293,2024-10-06 20:43:09,new,Central,57
C02294,2026-04-22 06:52:49,occasional,West,29
C02295,2025-11-16 14:23:28,at_risk,North,30
C02296,2026-01-23 17:28:32,regular,North,28
C02297,2026-03-31 10:42:13,dormant,South,38
C02298,2024-04-15 18:05:40,occasional,Central,45
C02299,2024-09-11 09:43:46,regular,Central,24
C02300,2024-02-23 20:12:20,regular,South,47
C02301,2024-01-05 06:17:23,regular,South,30
C02302,2026-01-21 05:41:07,regular,East,47
C02303,2026-04-23 06:03:29,at_risk,South,33
C02304,2024-05-20 04:21:56,dormant,Central,67
C02305,2025-10-11 22:51:01,at_risk,South,34
C02306,2025-04-26 09:47:59,occasional,South,63
C02307,2024-03-03 07:16:16,occasional,South,27
C02308,2026-04-04 04:05:19,new,North,22
C02309,2026-02-23 02:45:16,new,South,27
C02310,2025-05-25 16:52:44,regular,Central,39
C02311,2025-09-29 02:23:25,dormant,North,64
C02312,2024-12-23 12:14:21,regular,East,27
C02313,2025-12-14 13:19:19,new,South,58
C02314,2025-02-04 12:20:47,dormant,North,54
C02315,2026-06-09 06:11:33,at_risk,North,35
C02316,2024-02-26 19:19:51,regular,South,35
C02317,2024-06-03 22:25:47,occasional,North,67
C02318,2026-05-21 21:02:59,loyal,South,55
C02319,2024-09-16 21:41:03,new,West,30
C02320,2024-10-06 14:07:49,regular,West,65
C02321,2025-12-13 03:33:07,at_risk,Central,39
C02322,2024-06-19 10:15:04,dormant,South,22
C02323,2025-04-07 04:25:53,regular,West,60
C02324,2024-09-14 10:37:17,regular,West,63
C02325,2024-06-27 03:25:14,occasional,North,41
C02326,2026-05-17 22:27:38,occasional,South,54
C02327,2024-06-28 21:46:37,regular,East,30
C02328,2024-03-25 20:34:43,loyal,West,62
C02329,2025-08-29 13:03:14,occasional,East,37
C02330,2026-02-19 13:44:43,occasional,South,31
C02331,2024-04-24 17:54:32,occasional,Central,44
C02332,2025-09-29 01:25:40,regular,North,31
C02333,2025-05-01 17:05:00,occasional,Central,50
C02334,2026-01-17 00:24:50,regular,West,56
C02335,2024-04-24 06:13:07,regular,West,39
C02336,2026-05-28 07:23:11,at_risk,West,58
C02337,2025-07-11 04:47:27,regular,North,40
C02338,2026-01-27 22:32:25,occasional,East,68
C02339,2024-11-21 18:23:00,dormant,West,31
C02340,2026-04-29 01:03:30,occasional,West,54
C02341,2025-07-17 17:26:08,occasional,South,45
C02342,2024-04-24 05:48:05,loyal,North,67
C02343,2026-04-10 14:40:21,regular,South,29
C02344,2025-12-17 05:01:58,loyal,East,28
C02345,2024-09-27 04:20:54,at_risk,East,63
C02346,2025-05-06 02:35:41,new,West,64
C02347,2024-12-15 06:06:01,regular,West,56
C02348,2025-05-04 03:30:16,regular,West,42
C02349,2026-05-18 20:05:01,regular,South,39
C02350,2026-03-20 00:42:20,occasional,East,52
C02351,2024-07-12 23:39:57,occasional,South,56
C02352,2026-05-24 14:57:43,at_risk,South,32
C02353,2025-01-29 03:37:14,dormant,North,18
C02354,2025-09-26 08:30:27,regular,South,21
C02355,2025-11-18 19:13:07,at_risk,South,35
C02356,2025-03-10 15:28:08,occasional,East,53
C02357,2025-02-14 23:47:45,regular,North,40
C02358,2025-02-14 18:19:23,dormant,South,50
C02359,2026-02-15 07:03:51,loyal,North,42
C02360,2024-12-13 16:58:31,at_risk,West,31
C02361,2024-09-08 22:20:26,at_risk,East,56
C02362,2024-11-21 10:32:20,dormant,South,55
C02363,2024-06-24 09:28:02,occasional,North,68
C02364,2024-12-18 08:32:51,regular,Central,60
C02365,2024-04-12 16:05:39,new,East,37
C02366,2024-03-21 18:40:11,new,West,54
C02367,2025-10-13 11:09:52,occasional,East,36
C02368,2024-03-10 16:37:09,at_risk,West,63
C02369,2025-05-26 09:13:51,regular,Central,49
C02370,2025-12-02 21:11:18,occasional,South,61
C02371,2025-10-14 00:48:05,new,West,32
C02372,2025-02-05 11:10:27,regular,South,18
C02373,2024-06-23 06:27:11,occasional,West,25
C02374,2026-04-17 14:47:04,dormant,South,45
C02375,2026-01-21 15:28:29,new,North,68
C02376,2024-03-19 02:03:00,new,Central,50
C02377,2024-02-01 15:48:04,regular,Central,60
C02378,2024-10-10 16:45:09,dormant,South,42
C02379,2024-05-21 18:30:14,regular,Central,67
C02380,2026-02-13 07:42:33,occasional,South,66
C02381,2024-07-04 05:42:26,occasional,South,29
C02382,2024-09-11 09:15:32,new,Central,62
C02383,2026-05-28 03:53:52,dormant,South,18
C02384,2026-01-06 10:24:53,at_risk,South,48
C02385,2024-07-15 20:00:40,occasional,West,40
C02386,2024-12-11 04:31:51,occasional,North,33
C02387,2025-04-09 04:19:20,occasional,South,66
C02388,2025-08-20 20:14:17,occasional,South,52
C02389,2026-04-22 13:25:17,loyal,West,25
C02390,2026-02-23 00:19:00,occasional,North,25
C02391,2026-05-29 11:21:45,new,South,24
C02392,2024-02-06 13:56:24,at_risk,West,33
C02393,2024-07-31 17:23:07,new,North,21
C02394,2025-05-21 16:49:34,regular,South,31
C02395,2024-02-14 04:56:27,occasional,West,57
C02396,2024-11-15 19:22:34,loyal,West,63
C02397,2024-05-18 05:47:58,regular,North,58
C02398,2026-04-19 15:04:12,occasional,Central,43
C02399,2024-02-26 23:53:42,regular,West,54
C02400,2024-05-13 13:31:59,loyal,South,67
C02401,2024-06-24 14:41:00,at_risk,West,20
C02402,2024-05-13 17:37:52,occasional,West,65
C02403,2025-05-26 17:06:20,occasional,East,55
C02404,2024-11-23 21:54:27,regular,East,38
C02405,2026-04-01 04:53:37,occasional,West,41
C02406,2024-08-22 17:40:11,occasional,Central,40
C02407,2025-04-28 11:55:39,occasional,East,26
C02408,2025-08-17 01:56:13,occasional,West,29
C02409,2025-07-17 09:22:27,loyal,West,33
C02410,2025-12-17 17:52:05,dormant,Central,18
C02411,2024-06-30 16:19:57,loyal,Central,44
C02412,2025-04-01 17:03:08,occasional,North,42
C02413,2025-12-21 12:36:21,regular,North,35
C02414,2026-02-15 17:09:06,occasional,East,27
C02415,2025-07-10 00:14:24,regular,South,68
C02416,2025-08-09 16:51:08,new,East,53
C02417,2026-02-16 17:21:18,regular,West,42
C02418,2025-07-16 09:13:11,occasional,Central,55
C02419,2026-05-03 23:00:39,regular,South,37
C02420,2024-04-24 20:01:33,loyal,West,29
C02421,2024-11-09 02:39:23,occasional,North,53
C02422,2024-04-10 23:07:59,occasional,East,58
C02423,2024-03-22 12:30:27,occasional,North,51
C02424,2025-02-28 17:55:44,dormant,East,47
C02425,2024-07-22 08:03:55,at_risk,East,18
C02426,2025-01-01 10:35:45,dormant,West,51
C02427,2025-01-29 01:22:39,regular,West,50
C02428,2025-07-12 19:56:55,new,South,39
C02429,2026-05-01 02:58:57,occasional,North,30
C02430,2026-02-03 10:46:32,occasional,North,68
C02431,2024-12-06 11:29:31,dormant,Central,37
C02432,2024-10-20 00:37:57,at_risk,Central,32
C02433,2025-11-24 16:42:04,new,South,54
C02434,2024-04-21 06:53:21,at_risk,South,43
C02435,2025-05-01 10:17:47,regular,South,46
C02436,2025-01-15 17:09:17,at_risk,West,51
C02437,2024-06-13 12:40:09,occasional,South,37
C02438,2025-07-08 19:17:39,dormant,North,25
C02439,2024-10-15 15:51:24,new,South,26
C02440,2024-06-16 00:55:57,loyal,South,66
C02441,2025-08-10 20:56:40,regular,South,44
C02442,2024-06-05 18:40:47,loyal,North,39
C02443,2025-08-28 13:37:59,occasional,West,34
C02444,2024-05-25 21:13:42,loyal,East,55
C02445,2025-01-26 06:48:37,at_risk,South,65
C02446,2025-12-28 04:38:51,occasional,East,57
C02447,2024-07-24 18:44:41,new,East,45
C02448,2025-11-21 20:45:40,regular,West,42
C02449,2025-10-11 17:11:10,occasional,Central,63
C02450,2026-03-23 09:23:33,loyal,North,62
C02451,2024-05-31 23:39:27,new,Central,38
C02452,2025-10-05 14:30:53,regular,West,68
C02453,2026-04-23 00:03:54,loyal,West,61
C02454,2025-11-17 17:12:13,regular,South,62
C02455,2024-06-18 02:43:02,new,South,20
C02456,2026-01-09 22:40:59,loyal,North,24
C02457,2024-04-06 13:56:49,occasional,Central,33
C02458,2025-06-13 23:02:10,at_risk,East,57
C02459,2025-03-23 21:11:24,at_risk,South,22
C02460,2025-04-22 23:18:56,regular,East,22
C02461,2025-04-12 14:16:16,loyal,North,19
C02462,2024-01-29 07:53:47,occasional,North,27
C02463,2025-04-02 08:58:00,regular,East,65
C02464,2026-04-23 01:40:43,at_risk,East,55
C02465,2025-01-28 00:01:03,regular,West,55
C02466,2024-09-06 05:19:18,occasional,West,33
C02467,2026-06-14 08:00:05,loyal,East,50
C02468,2024-03-30 02:14:11,occasional,West,58
C02469,2025-03-13 15:39:39,regular,North,45
C02470,2025-04-06 08:06:46,at_risk,West,62
C02471,2025-03-06 03:38:45,loyal,West,47
C02472,2026-04-09 13:16:50,dormant,South,34
C02473,2025-01-14 14:08:48,at_risk,North,51
C02474,2026-05-25 23:18:55,regular,North,67
C02475,2024-03-01 03:26:10,loyal,North,60
C02476,2025-10-22 13:01:25,regular,East,43
C02477,2025-06-17 15:51:47,regular,North,49
C02478,2024-08-04 11:47:29,regular,West,68
C02479,2024-07-24 04:06:13,new,North,56
C02480,2025-10-09 17:05:37,occasional,North,44
C02481,2025-07-27 20:21:13,regular,South,32
C02482,2025-07-04 01:16:13,occasional,North,65
C02483,2024-02-15 18:00:09,regular,Central,68
C02484,2025-06-22 02:16:24,dormant,South,21
C02485,2024-01-16 14:10:50,loyal,South,19
C02486,2025-02-26 02:30:34,at_risk,North,23
C02487,2025-03-20 22:33:20,new,South,38
C02488,2026-03-18 01:54:56,loyal,East,26
C02489,2024-09-11 13:28:18,regular,West,63
C02490,2025-03-04 00:07:16,regular,South,65
C02491,2025-10-07 11:20:49,new,East,27
C02492,2024-02-24 07:08:44,occasional,East,61
C02493,2025-12-21 23:31:42,at_risk,Central,25
C02494,2026-01-09 23:48:44,new,East,58
C02495,2025-10-09 16:22:29,new,South,37
C02496,2025-08-06 08:46:06,occasional,West,20
C02497,2025-11-03 20:23:51,occasional,West,40
C02498,2025-12-04 13:57:07,at_risk,East,60
C02499,2026-03-24 01:19:54,regular,Central,66
C02500,2025-01-20 08:28:08,new,Central,24
C02501,2025-02-14 10:48:58,loyal,North,61
C02502,2025-07-28 03:26:00,regular,West,33
C02503,2024-06-22 18:43:43,new,East,42
C02504,2026-02-09 14:32:46,regular,East,23
C02505,2025-11-24 11:05:16,regular,East,68
C02506,2025-07-21 23:00:48,regular,Central,59
C02507,2024-09-28 11:40:13,occasional,East,51
C02508,2024-11-08 21:45:01,new,East,55
C02509,2025-01-26 11:27:02,loyal,North,63
C02510,2025-08-19 06:38:20,loyal,South,25
C02511,2025-12-01 05:33:09,occasional,Central,30
C02512,2025-08-27 16:03:01,dormant,West,19
C02513,2026-04-16 22:32:52,regular,North,43
C02514,2026-05-14 12:40:41,dormant,Central,43
C02515,2025-09-26 09:57:46,new,West,19
C02516,2024-11-29 19:42:21,regular,East,52
C02517,2025-06-23 03:53:16,new,North,18
C02518,2025-01-17 13:45:57,at_risk,East,59
C02519,2025-07-20 04:29:16,occasional,North,54
C02520,2025-12-31 21:51:20,occasional,South,60
C02521,2024-11-28 09:34:50,new,East,24
C02522,2025-03-31 04:27:57,new,Central,63
C02523,2024-02-11 01:44:54,at_risk,South,46
C02524,2025-10-24 21:58:42,dormant,Central,62
C02525,2025-03-16 20:49:20,occasional,Central,54
C02526,2025-02-17 17:43:27,new,North,52
C02527,2025-04-24 04:30:14,new,South,19
C02528,2025-06-22 04:05:51,regular,West,53
C02529,2025-11-01 16:24:10,loyal,West,41
C02530,2024-11-10 17:00:19,occasional,South,62
C02531,2024-04-28 00:57:05,new,West,53
C02532,2024-12-14 03:39:43,regular,East,21
C02533,2024-06-27 17:24:25,at_risk,West,64
C02534,2024-12-02 13:05:13,loyal,West,21
C02535,2025-07-18 03:25:10,regular,North,33
C02536,2024-04-12 01:19:24,occasional,North,29
C02537,2025-11-03 13:01:38,regular,North,68
C02538,2024-07-21 03:39:15,new,Central,25
C02539,2026-03-16 05:15:29,regular,Central,61
C02540,2025-10-21 04:47:05,dormant,West,29
C02541,2024-09-02 07:52:05,regular,North,51
C02542,2025-05-21 21:43:05,dormant,East,22
C02543,2024-04-09 15:38:38,occasional,North,38
C02544,2024-03-30 18:22:08,loyal,South,50
C02545,2026-05-10 10:36:27,loyal,South,54
C02546,2025-12-23 04:30:58,loyal,West,63
C02547,2024-05-18 23:32:19,occasional,North,60
C02548,2024-09-11 10:05:17,new,West,44
C02549,2024-06-26 21:36:24,occasional,Central,33
C02550,2024-12-21 15:28:52,occasional,West,31
C02551,2024-09-19 04:42:58,occasional,North,69
C02552,2024-10-22 06:09:15,occasional,Central,49
C02553,2025-04-21 10:51:11,at_risk,West,65
C02554,2024-06-19 03:33:25,occasional,South,40
C02555,2026-03-05 13:01:55,at_risk,West,43
C02556,2025-10-16 21:16:18,dormant,Central,60
C02557,2025-11-15 11:47:37,regular,East,55
C02558,2024-06-01 12:42:30,loyal,East,28
C02559,2025-09-29 08:12:10,regular,South,45
C02560,2026-01-22 14:53:24,occasional,North,29
C02561,2024-06-06 15:54:00,regular,West,57
C02562,2025-11-07 03:36:20,dormant,North,19
C02563,2024-11-17 21:56:41,occasional,South,61
C02564,2025-12-09 19:42:43,occasional,South,66
C02565,2025-03-06 13:32:46,new,South,19
C02566,2025-12-22 23:42:27,regular,South,50
C02567,2024-05-12 16:24:01,new,East,22
C02568,2024-12-16 04:07:44,loyal,South,36
C02569,2024-09-03 02:04:53,occasional,North,35
C02570,2024-08-11 12:39:57,dormant,Central,45
C02571,2024-10-04 11:59:49,new,Central,65
C02572,2024-12-10 04:34:06,new,South,42
C02573,2024-04-24 13:09:57,regular,South,38
C02574,2025-09-28 08:59:02,new,North,22
C02575,2025-05-10 05:10:37,occasional,North,64
C02576,2026-01-16 08:13:25,occasional,South,34
C02577,2025-09-26 12:36:31,loyal,Central,42
C02578,2024-05-14 03:20:22,regular,West,22
C02579,2024-03-03 22:31:23,occasional,South,33
C02580,2025-01-15 12:39:57,loyal,Central,46
C02581,2025-03-09 00:15:31,at_risk,South,64
C02582,2024-08-04 05:23:42,new,South,35
C02583,2025-12-04 23:45:41,dormant,South,47
C02584,2025-06-07 10:10:54,loyal,North,63
C02585,2025-11-04 04:35:11,dormant,Central,36
C02586,2024-04-08 02:37:34,loyal,South,33
C02587,2026-01-03 13:34:43,occasional,West,20
C02588,2024-07-04 11:33:12,new,South,65
C02589,2025-02-07 09:59:51,loyal,Central,23
C02590,2025-01-30 10:25:30,loyal,West,29
C02591,2026-01-08 12:01:57,loyal,East,25
C02592,2024-09-06 03:53:19,occasional,North,54
C02593,2024-08-04 16:15:58,new,Central,36
C02594,2024-11-01 15:58:02,regular,East,54
C02595,2024-11-20 17:30:28,regular,South,49
C02596,2024-06-12 12:24:30,occasional,Central,18
C02597,2024-06-07 17:16:49,regular,North,33
C02598,2024-07-27 04:54:46,at_risk,South,18
C02599,2025-02-24 17:39:57,dormant,East,21
C02600,2024-11-05 00:29:00,at_risk,South,42
C02601,2024-12-18 20:29:46,new,East,31
C02602,2025-10-09 03:36:33,occasional,South,22
C02603,2024-08-04 20:01:32,new,North,39
C02604,2026-03-29 21:40:25,regular,North,41
C02605,2025-11-07 14:27:47,loyal,North,69
C02606,2024-06-06 05:14:41,at_risk,Central,52
C02607,2024-10-09 11:05:24,loyal,East,38
C02608,2024-06-14 04:42:30,new,East,42
C02609,2024-09-02 12:34:24,at_risk,South,22
C02610,2024-11-24 22:43:21,dormant,West,38
C02611,2024-04-27 19:13:51,regular,North,48
C02612,2024-01-13 23:46:45,occasional,South,19
C02613,2025-01-29 22:32:55,at_risk,West,65
C02614,2025-09-22 21:24:25,regular,East,44
C02615,2024-09-29 16:02:09,occasional,West,58
C02616,2026-02-13 09:52:19,at_risk,Central,32
C02617,2024-11-28 08:17:35,dormant,West,61
C02618,2026-03-21 17:13:02,at_risk,North,37
C02619,2024-07-31 09:32:26,loyal,North,66
C02620,2025-04-30 09:36:22,occasional,North,45
C02621,2025-11-17 20:09:30,occasional,West,51
C02622,2024-02-23 03:14:48,regular,Central,28
C02623,2026-04-17 00:04:19,occasional,Central,69
C02624,2024-11-24 11:06:53,regular,South,28
C02625,2025-03-24 03:19:40,loyal,Central,19
C02626,2025-07-19 14:17:00,occasional,East,40
C02627,2025-08-01 16:45:56,regular,West,61
C02628,2024-01-22 07:14:23,occasional,East,65
C02629,2026-02-19 10:55:15,regular,North,62
C02630,2025-07-15 05:51:25,at_risk,North,46
C02631,2026-06-17 22:43:11,regular,Central,65
C02632,2025-02-28 08:40:34,new,South,43
C02633,2025-07-06 03:57:21,loyal,South,42
C02634,2025-01-31 22:57:22,occasional,South,27
C02635,2026-03-11 19:14:10,regular,South,58
C02636,2026-01-19 03:34:02,regular,Central,34
C02637,2026-03-28 17:56:16,occasional,North,28
C02638,2025-03-29 20:27:51,new,North,37
C02639,2025-12-13 07:21:06,dormant,West,49
C02640,2024-11-18 21:58:06,regular,East,32
C02641,2025-02-18 20:07:04,regular,North,36
C02642,2025-11-15 04:42:26,at_risk,North,35
C02643,2024-03-14 00:55:34,occasional,South,49
C02644,2025-10-01 10:35:07,regular,South,55
C02645,2024-01-15 05:23:59,at_risk,North,53
C02646,2025-06-06 14:03:25,occasional,North,25
C02647,2025-03-05 11:32:00,at_risk,West,36
C02648,2025-02-25 19:27:45,regular,Central,51
C02649,2025-03-20 21:11:37,occasional,Central,29
C02650,2025-03-18 17:45:49,regular,South,21
C02651,2025-01-01 15:01:38,at_risk,South,34
C02652,2025-02-10 05:15:07,regular,Central,53
C02653,2025-05-26 08:24:52,new,West,52
C02654,2025-11-18 02:51:40,new,East,24
C02655,2025-05-11 22:42:51,at_risk,South,53
C02656,2025-08-01 06:29:31,loyal,South,28
C02657,2026-01-22 22:50:29,regular,East,56
C02658,2026-06-09 13:27:52,occasional,East,47
C02659,2024-04-07 18:59:36,occasional,North,24
C02660,2025-10-03 15:11:54,dormant,Central,36
C02661,2024-07-21 15:50:15,regular,East,60
C02662,2024-06-26 02:28:07,new,East,40
C02663,2025-12-14 16:54:26,regular,North,53
C02664,2024-03-02 19:43:50,regular,West,56
C02665,2026-02-02 01:16:33,loyal,West,19
C02666,2025-11-24 11:46:33,at_risk,North,66
C02667,2026-06-14 08:12:09,regular,East,35
C02668,2025-08-24 03:34:00,regular,West,59
C02669,2026-02-24 14:53:57,new,West,42
C02670,2024-04-16 16:21:05,occasional,North,48
C02671,2026-03-11 21:49:05,loyal,Central,36
C02672,2024-05-24 07:02:23,loyal,East,62
C02673,2024-10-09 21:54:55,occasional,North,24
C02674,2024-04-25 08:58:28,regular,North,64
C02675,2024-12-27 11:53:28,regular,North,28
C02676,2025-11-05 02:22:27,occasional,South,63
C02677,2024-08-29 06:38:17,regular,East,19
C02678,2026-01-09 23:25:07,occasional,West,18
C02679,2025-06-29 16:04:00,regular,North,22
C02680,2025-07-20 00:48:12,regular,Central,46
C02681,2026-04-24 22:11:43,regular,North,31
C02682,2025-01-23 15:52:07,regular,East,49
C02683,2024-11-06 04:14:34,loyal,Central,60
C02684,2026-06-14 02:22:36,regular,West,19
C02685,2025-05-16 07:14:17,dormant,West,45
C02686,2025-07-07 03:26:48,new,West,56
C02687,2024-09-23 16:04:18,regular,North,40
C02688,2024-07-12 21:26:07,occasional,North,66
C02689,2024-06-01 19:40:45,occasional,South,52
C02690,2024-07-20 04:52:29,new,North,19
C02691,2024-06-24 16:00:26,regular,South,46
C02692,2025-11-03 01:09:47,regular,South,37
C02693,2024-02-22 03:37:09,regular,Central,24
C02694,2025-07-20 10:42:15,loyal,Central,67
C02695,2026-05-04 08:44:23,regular,West,29
C02696,2025-11-19 23:56:10,new,West,22
C02697,2024-12-28 14:11:57,dormant,North,29
C02698,2024-02-23 11:05:43,loyal,North,60
C02699,2026-01-20 17:00:39,occasional,West,49
C02700,2024-01-03 20:00:47,regular,West,60
C02701,2025-09-05 04:42:59,occasional,South,42
C02702,2025-08-26 20:29:58,occasional,East,24
C02703,2024-06-21 17:29:49,loyal,East,38
C02704,2025-10-27 21:11:57,new,South,28
C02705,2024-06-06 21:59:04,dormant,South,46
C02706,2024-07-22 01:59:45,at_risk,South,32
C02707,2025-12-31 18:56:41,at_risk,East,68
C02708,2026-05-31 05:11:12,occasional,Central,37
C02709,2024-08-26 05:46:22,regular,East,34
C02710,2026-04-09 04:54:14,regular,West,69
C02711,2026-04-01 22:57:34,occasional,West,45
C02712,2025-11-23 11:12:17,loyal,North,26
C02713,2024-05-06 01:11:48,new,West,42
C02714,2024-09-26 11:27:58,occasional,East,31
C02715,2025-09-01 22:30:21,occasional,East,55
C02716,2026-06-18 07:08:29,regular,North,47
C02717,2026-01-03 00:38:07,dormant,Central,55
C02718,2025-01-13 05:48:25,regular,Central,66
C02719,2024-07-30 17:32:16,regular,North,55
C02720,2026-05-14 07:16:28,regular,North,35
C02721,2024-09-05 14:04:44,at_risk,North,28
C02722,2024-11-03 23:55:55,dormant,West,45
C02723,2026-05-18 01:36:27,regular,East,41
C02724,2025-05-20 11:57:37,dormant,North,34
C02725,2024-08-26 03:18:29,regular,West,60
C02726,2024-01-05 19:27:45,occasional,South,65
C02727,2025-01-21 23:04:19,loyal,East,37
C02728,2026-06-06 09:37:54,occasional,South,53
C02729,2025-01-24 06:20:12,at_risk,East,69
C02730,2025-09-21 13:49:48,occasional,East,18
C02731,2024-08-15 17:33:01,regular,South,36
C02732,2025-11-29 01:14:18,new,South,56
C02733,2025-11-29 05:05:14,dormant,Central,43
C02734,2025-07-01 11:17:53,occasional,East,59
C02735,2025-11-25 15:56:44,occasional,Central,42
C02736,2025-06-04 22:34:01,new,East,21
C02737,2024-12-06 11:40:08,regular,West,40
C02738,2025-10-26 02:12:26,new,South,39
C02739,2026-01-21 14:43:00,regular,West,61
C02740,2026-01-26 22:54:51,new,South,25
C02741,2024-07-10 18:25:06,loyal,North,26
C02742,2025-08-31 22:23:59,regular,North,25
C02743,2024-01-04 21:00:17,occasional,North,47
C02744,2025-05-29 19:11:08,occasional,Central,69
C02745,2025-05-29 01:12:53,new,Central,50
C02746,2024-11-23 03:30:06,dormant,West,60
C02747,2026-06-13 16:04:46,loyal,North,62
C02748,2026-03-05 15:57:21,regular,Central,49
C02749,2024-02-04 18:43:01,regular,West,49
C02750,2024-07-06 22:50:59,occasional,South,30
C02751,2024-07-06 04:45:29,occasional,East,67
C02752,2026-03-18 19:16:17,new,West,58
C02753,2025-04-12 00:33:22,new,North,63
C02754,2025-10-17 23:41:35,loyal,East,69
C02755,2025-12-29 22:43:10,occasional,West,36
C02756,2025-11-21 20:35:14,occasional,North,25
C02757,2024-03-21 03:18:26,occasional,South,62
C02758,2024-05-06 07:14:02,regular,East,42
C02759,2024-12-21 17:04:06,regular,West,67
C02760,2024-10-31 12:58:05,occasional,Central,54
C02761,2025-11-03 08:50:13,regular,Central,31
C02762,2024-05-20 14:41:17,at_risk,East,36
C02763,2024-11-30 09:19:59,regular,East,49
C02764,2024-07-31 22:00:29,occasional,East,38
C02765,2024-06-18 22:51:59,occasional,East,32
C02766,2024-06-04 12:33:47,new,North,28
C02767,2024-06-24 22:42:35,regular,West,51
C02768,2025-05-22 22:27:41,loyal,West,19
C02769,2025-01-04 01:03:13,regular,East,22
C02770,2025-01-26 18:13:27,occasional,Central,20
C02771,2025-03-07 11:24:31,regular,West,56
C02772,2025-10-28 22:53:44,at_risk,South,19
C02773,2026-02-14 15:11:28,regular,North,39
C02774,2025-04-18 19:00:29,loyal,North,24
C02775,2025-08-01 00:39:07,occasional,South,48
C02776,2025-10-26 16:51:47,new,East,19
C02777,2025-09-13 08:40:55,new,North,19
C02778,2024-04-30 20:04:35,at_risk,North,39
C02779,2026-06-03 16:31:21,occasional,South,54
C02780,2024-05-28 07:54:48,at_risk,West,23
C02781,2025-01-05 15:49:05,at_risk,West,43
C02782,2025-08-10 08:12:46,regular,South,60
C02783,2024-12-29 00:27:17,occasional,North,50
C02784,2024-08-06 19:37:59,new,North,57
C02785,2026-04-11 00:17:39,regular,North,34
C02786,2024-03-05 09:02:35,at_risk,South,66
C02787,2024-08-09 06:54:45,occasional,North,25
C02788,2026-06-12 16:44:34,occasional,South,49
C02789,2025-10-18 20:00:32,loyal,Central,40
C02790,2024-03-19 06:41:23,at_risk,East,19
C02791,2025-11-10 02:46:46,new,West,67
C02792,2026-05-22 13:24:55,regular,North,54
C02793,2024-03-29 00:13:14,regular,South,29
C02794,2025-01-07 15:31:17,loyal,Central,20
C02795,2025-02-25 09:47:53,loyal,South,53
C02796,2024-04-27 21:52:25,dormant,West,46
C02797,2024-06-29 12:08:57,occasional,Central,20
C02798,2024-06-05 09:05:51,regular,East,69
C02799,2024-06-15 20:06:21,regular,South,55
C02800,2024-12-29 04:13:23,dormant,East,42
C02801,2025-02-21 10:41:13,regular,North,30
C02802,2024-08-02 04:28:09,at_risk,North,32
C02803,2024-09-17 11:40:53,regular,North,41
C02804,2024-06-22 00:18:52,loyal,Central,20
C02805,2025-12-17 10:54:19,at_risk,West,37
C02806,2024-07-09 13:53:22,loyal,South,29
C02807,2026-03-27 20:15:55,at_risk,South,23
C02808,2025-04-29 23:16:43,regular,West,24
C02809,2025-12-23 10:45:53,at_risk,Central,35
C02810,2025-07-26 18:07:10,at_risk,South,37
C02811,2024-08-27 10:16:00,at_risk,South,36
C02812,2025-06-25 05:25:23,loyal,Central,53
C02813,2024-09-03 17:18:10,at_risk,Central,45
C02814,2024-04-16 16:54:25,dormant,Central,28
C02815,2024-08-17 06:07:56,regular,South,68
C02816,2024-09-05 01:50:04,regular,North,55
C02817,2024-05-01 12:49:22,new,South,42
C02818,2024-01-22 05:57:43,regular,South,20
C02819,2026-04-29 10:02:40,at_risk,Central,65
C02820,2025-04-07 01:54:59,at_risk,North,56
C02821,2024-12-27 20:13:56,loyal,East,42
C02822,2026-04-16 22:58:11,occasional,Central,26
C02823,2024-07-21 05:17:33,occasional,Central,23
